Time	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]	L Dia X [px]	R Dia X [px]	L EPOS X	L EPOS Y	L EPOS Z	R EPOS X	R EPOS Y	R EPOS Z	L GVEC X	L GVEC Y	L GVEC Z	R GVEC X	R GVEC Y	R GVEC Z
7764316300	316.9570	878.9774	15.9199	749.7214	1144.4666	15.5153	-59.7909	-14.5414	663.9645	4.8710	-19.2832	691.9916	-0.1481	0.1606	-0.9758	-0.0466	0.0493	-0.9977
7764320280	317.3456	878.8764	15.9602	749.4076	1144.8292	15.5961	-59.7908	-14.5414	663.9644	4.8708	-19.2829	691.9925	-0.1438	0.1634	-0.9760	-0.0498	0.0492	-0.9975
7764324272	317.5360	879.0485	15.9313	749.0460	1144.8834	15.5998	-59.7907	-14.5415	663.9634	4.8710	-19.2829	691.9920	-0.1461	0.1625	-0.9758	-0.0498	0.0559	-0.9972
7764328270	317.7270	879.3976	15.9049	749.3953	1144.9955	15.5933	-59.7907	-14.5413	663.9635	4.8709	-19.2830	691.9918	-0.1438	0.1634	-0.9760	-0.0434	0.0479	-0.9979
7764332267	317.4677	879.7300	15.9193	749.7016	1144.9632	15.5483	-59.7905	-14.5413	663.9617	4.8710	-19.2830	691.9918	-0.1482	0.1606	-0.9758	-0.0467	0.0489	-0.9977
7764336269	317.2196	879.7205	15.9101	750.0046	1144.7764	15.5387	-59.7906	-14.5414	663.9615	4.8709	-19.2828	691.9920	-0.1494	0.1632	-0.9752	-0.0434	0.0478	-0.9979
7764340273	317.4221	879.7092	15.9307	750.3029	1144.5964	15.5741	-59.7906	-14.5413	663.9615	4.8709	-19.2830	691.9921	-0.1462	0.1626	-0.9758	-0.0493	0.0505	-0.9975
7764344271	317.6209	879.6963	15.9518	750.6003	1144.5790	15.6027	-59.7907	-14.5413	663.9612	4.8708	-19.2829	691.9918	-0.1435	0.1647	-0.9759	-0.0466	0.0489	-0.9977
7764348268	317.8195	879.5881	15.9309	750.8906	1144.5616	15.5798	-59.7907	-14.5413	663.9617	4.8710	-19.2829	691.9915	-0.1461	0.1625	-0.9758	-0.0478	0.0461	-0.9978
7764352268	318.0172	879.4833	15.8736	751.1490	1144.3935	15.4578	-59.7905	-14.5413	663.9613	4.8708	-19.2829	691.9909	-0.1421	0.1671	-0.9757	-0.0429	0.0492	-0.9979
7764356268	317.9484	879.5706	15.9459	751.3942	1144.2334	15.6066	-59.7905	-14.5413	663.9604	4.8710	-19.2829	691.9905	-0.1482	0.1616	-0.9757	-0.0456	0.0463	-0.9979
7764360267	317.8905	879.8677	15.9490	751.6520	1144.2301	15.5471	-59.7906	-14.5413	663.9609	4.8708	-19.2829	691.9905	-0.1481	0.1606	-0.9758	-0.0489	0.0511	-0.9975
7764364269	317.4952	880.2495	15.9192	752.4641	1144.2249	15.5202	-59.7908	-14.5414	663.9623	4.8708	-19.2829	691.9896	-0.1480	0.1607	-0.9758	-0.0445	0.0491	-0.9978
7764368268	317.1077	880.0578	15.8801	753.2392	1144.2080	15.6457	-59.7905	-14.5415	663.9612	4.8709	-19.2828	691.9892	-0.1491	0.1668	-0.9746	-0.0454	0.0519	-0.9976
7764372267	316.9163	879.8783	15.9361	753.5054	1144.1399	15.6332	-59.7905	-14.5414	663.9611	4.8710	-19.2829	691.9902	-0.1438	0.1634	-0.9760	-0.0460	0.0492	-0.9977
7764376266	317.0593	879.6963	16.0365	754.1237	1144.3477	15.5759	-59.7904	-14.5413	663.9609	4.8709	-19.2830	691.9909	-0.1472	0.1598	-0.9761	-0.0438	0.0480	-0.9979
7764380276	317.1956	879.5208	15.9649	754.7254	1144.5556	15.4987	-59.7906	-14.5413	663.9620	4.8708	-19.2828	691.9899	-0.1485	0.1635	-0.9753	-0.0433	0.0479	-0.9979
7764384270	316.9953	879.6987	15.9143	754.8444	1144.4687	15.5167	-59.7905	-14.5414	663.9614	4.8710	-19.2829	691.9906	-0.1425	0.1609	-0.9766	-0.0469	0.0494	-0.9977
7764388269	316.5965	879.8592	16.0022	754.9749	1144.3816	15.6328	-59.7906	-14.5413	663.9614	4.8708	-19.2830	691.9905	-0.1482	0.1617	-0.9757	-0.0459	0.0493	-0.9977
7764392281	316.2154	880.0178	15.9884	755.0939	1144.2943	15.4584	-59.7903	-14.5413	663.9604	4.8709	-19.2830	691.9908	-0.1489	0.1603	-0.9758	-0.0434	0.0479	-0.9979
7764396273	316.1977	880.0942	15.9518	754.4563	1144.2073	15.6455	-59.7903	-14.5413	663.9590	4.8709	-19.2828	691.9915	-0.1466	0.1621	-0.9758	-0.0483	0.0498	-0.9976
7764400269	316.6077	879.9387	15.9313	753.8363	1144.1209	15.6253	-59.7903	-14.5413	663.9589	4.8709	-19.2828	691.9911	-0.1461	0.1625	-0.9758	-0.0508	0.0458	-0.9977
7764404269	317.0107	879.6381	15.9306	754.4023	1144.0838	15.5386	-59.7906	-14.5414	663.9599	4.8708	-19.2829	691.9907	-0.1461	0.1626	-0.9758	-0.0436	0.0516	-0.9977
7764408292	317.0794	879.6839	15.9131	754.8099	1144.0456	15.4987	-59.7900	-14.5413	663.9581	4.8708	-19.2830	691.9907	-0.1483	0.1609	-0.9758	-0.0434	0.0480	-0.9979
7764412277	317.1506	880.5022	15.9228	754.0064	1144.0139	15.5822	-59.7903	-14.5413	663.9581	4.8709	-19.2828	691.9913	-0.1475	0.1591	-0.9762	-0.0482	0.0498	-0.9976
7764416269	316.9724	881.2939	15.9725	753.3712	1144.0106	15.5287	-59.7904	-14.5413	663.9581	4.8709	-19.2829	691.9912	-0.1490	0.1594	-0.9759	-0.0498	0.0491	-0.9975
7764420269	316.7966	881.7719	15.9195	752.9209	1143.8387	15.5838	-59.7904	-14.5413	663.9585	4.8708	-19.2830	691.9909	-0.1481	0.1607	-0.9758	-0.0451	0.0477	-0.9978
7764424284	316.6215	881.9498	15.9521	752.4148	1143.6760	15.5473	-59.7901	-14.5413	663.9572	4.8709	-19.2830	691.9909	-0.1466	0.1620	-0.9758	-0.0466	0.0490	-0.9977
7764428272	316.4450	881.8754	15.9553	752.4150	1143.7449	15.5956	-59.7899	-14.5414	663.9557	4.8709	-19.2830	691.9910	-0.1509	0.1631	-0.9750	-0.0413	0.0495	-0.9979
7764432282	316.4198	881.7972	15.9196	752.3998	1143.8128	15.5322	-59.7901	-14.5412	663.9555	4.8709	-19.2829	691.9907	-0.1481	0.1606	-0.9758	-0.0460	0.0460	-0.9979
7764436268	316.3901	881.4142	15.8652	752.3900	1143.8796	15.6328	-59.7901	-14.5413	663.9560	4.8709	-19.2828	691.9908	-0.1468	0.1634	-0.9756	-0.0459	0.0492	-0.9977
7764440283	316.0918	881.1056	15.9029	752.6833	1143.9449	15.5619	-59.7902	-14.5413	663.9566	4.8710	-19.2830	691.9899	-0.1513	0.1645	-0.9747	-0.0486	0.0474	-0.9977
7764444280	316.1617	881.0538	15.9310	752.9754	1144.0085	15.5529	-59.7900	-14.5413	663.9553	4.8709	-19.2827	691.9897	-0.1462	0.1625	-0.9758	-0.0465	0.0492	-0.9977
7764448286	316.2333	880.9805	15.9312	752.4632	1144.0702	15.4988	-59.7899	-14.5413	663.9547	4.8710	-19.2828	691.9902	-0.1462	0.1625	-0.9758	-0.0434	0.0478	-0.9979
7764452268	316.5613	880.6429	15.9871	751.9714	1144.0736	15.5531	-59.7898	-14.5412	663.9537	4.8709	-19.2828	691.9895	-0.1462	0.1626	-0.9758	-0.0465	0.0492	-0.9977
7764456268	316.8879	880.0731	15.9047	751.7475	1143.6319	15.5471	-59.7898	-14.5412	663.9537	4.8711	-19.2829	691.9880	-0.1438	0.1634	-0.9760	-0.0489	0.0511	-0.9975
7764460271	316.9629	879.7181	15.9456	751.5257	1143.1684	15.5862	-59.7900	-14.5412	663.9547	4.8709	-19.2829	691.9876	-0.1482	0.1617	-0.9757	-0.0489	0.0511	-0.9975
7764464268	317.0458	879.8090	15.9155	752.3300	1143.1531	15.5112	-59.7902	-14.5413	663.9552	4.8709	-19.2829	691.9878	-0.1475	0.1579	-0.9764	-0.0434	0.0479	-0.9979
7764468268	317.1214	880.1299	15.9198	753.0621	1143.1223	15.4579	-59.7902	-14.5413	663.9558	4.8709	-19.2828	691.9885	-0.1481	0.1606	-0.9758	-0.0429	0.0491	-0.9979
7764472267	317.4289	880.2158	15.9431	753.6908	1143.0806	15.5141	-59.7901	-14.5413	663.9562	4.8709	-19.2828	691.9884	-0.1460	0.1617	-0.9760	-0.0465	0.0492	-0.9977
7764476266	317.7191	880.2473	15.9821	754.3160	1143.0442	15.4697	-59.7901	-14.5412	663.9564	4.8709	-19.2829	691.9886	-0.1465	0.1620	-0.9759	-0.0429	0.0493	-0.9979
7764480269	317.9999	880.4940	15.9047	754.0318	1143.0919	15.5233	-59.7903	-14.5412	663.9570	4.8709	-19.2828	691.9892	-0.1437	0.1634	-0.9760	-0.0481	0.0487	-0.9977
7764484295	318.2706	880.7291	16.0537	753.9926	1143.1411	15.6267	-59.7899	-14.5412	663.9554	4.8710	-19.2828	691.9895	-0.1476	0.1565	-0.9766	-0.0466	0.0489	-0.9977
7764488265	318.3201	880.5301	15.9799	753.9459	1143.1943	15.5216	-59.7900	-14.5413	663.9553	4.8709	-19.2830	691.9897	-0.1461	0.1642	-0.9756	-0.0486	0.0475	-0.9977
7764492265	318.3773	880.3326	15.9360	753.8977	1143.2325	15.4700	-59.7902	-14.5413	663.9562	4.8709	-19.2829	691.9901	-0.1437	0.1634	-0.9760	-0.0429	0.0493	-0.9979
7764496267	318.4384	880.3313	15.9760	753.8452	1143.3174	15.5082	-59.7901	-14.5413	663.9566	4.8709	-19.2829	691.9903	-0.1460	0.1625	-0.9758	-0.0466	0.0489	-0.9977
7764500265	318.3871	880.4083	15.9820	754.1761	1143.7325	15.5153	-59.7900	-14.5413	663.9560	4.8709	-19.2829	691.9906	-0.1466	0.1620	-0.9758	-0.0429	0.0491	-0.9979
7764504271	318.2260	880.4090	16.0023	754.4810	1144.2289	15.6795	-59.7900	-14.5412	663.9559	4.8708	-19.2829	691.9904	-0.1482	0.1617	-0.9757	-0.0485	0.0485	-0.9976
7764508281	318.0634	880.4728	15.9752	753.8751	1144.3663	15.4988	-59.7899	-14.5412	663.9554	4.8709	-19.2829	691.9910	-0.1482	0.1606	-0.9758	-0.0434	0.0479	-0.9979
7764512273	317.8739	880.5401	15.9688	753.2896	1144.3875	15.6072	-59.7900	-14.5413	663.9545	4.8709	-19.2829	691.9905	-0.1488	0.1598	-0.9759	-0.0465	0.0492	-0.9977
7764516266	317.5041	880.7296	15.9430	753.1715	1144.4182	15.5070	-59.7899	-14.5413	663.9540	4.8709	-19.2828	691.9910	-0.1483	0.1609	-0.9758	-0.0446	0.0490	-0.9978
7764520266	317.1391	880.9691	15.9907	753.0436	1144.4460	15.5110	-59.7900	-14.5413	663.9551	4.8709	-19.2826	691.9910	-0.1484	0.1660	-0.9749	-0.0433	0.0478	-0.9979
7764524289	316.8076	881.2378	15.9198	753.4902	1143.5659	15.5957	-59.7900	-14.5412	663.9549	4.8711	-19.2829	691.9897	-0.1481	0.1606	-0.9758	0.0000	0.0000	0.0000
7764528275	316.4877	881.5015	15.9191	754.0292	1142.6966	15.5885	-59.7901	-14.5414	663.9553	4.8707	-19.2827	691.9890	-0.1481	0.1607	-0.9758	-0.0442	0.0525	-0.9976
7764532267	316.4495	881.6851	15.9312	754.5548	1141.8400	15.4972	-59.7899	-14.5412	663.9542	4.8711	-19.2827	691.9874	-0.1461	0.1625	-0.9758	-0.0429	0.0492	-0.9979
7764536267	316.4034	881.8666	16.0084	754.6610	1141.0127	15.6016	-59.7900	-14.5412	663.9548	4.8709	-19.2828	691.9879	-0.1465	0.1621	-0.9758	-0.0467	0.0539	-0.9975
7764540287	316.3703	881.8925	15.9197	754.7823	1140.4590	15.6332	-59.7901	-14.5413	663.9555	4.8708	-19.2829	691.9876	-0.1481	0.1606	-0.9758	-0.0459	0.0492	-0.9977
7764544277	316.4366	881.7581	15.9313	754.8928	1139.8801	15.5242	-59.7899	-14.5412	663.9548	4.8709	-19.2828	691.9879	-0.1461	0.1625	-0.9758	-0.0436	0.0516	-0.9977
7764548267	315.9255	881.5669	15.7804	754.9925	1139.8314	15.5159	-59.7898	-14.5412	663.9534	4.8709	-19.2829	691.9879	-0.1504	0.1631	-0.9751	-0.0469	0.0495	-0.9977
7764552266	315.4396	881.2020	15.9680	755.0631	1139.7122	15.6491	-59.7899	-14.5412	663.9539	4.8708	-19.2828	691.9881	-0.1527	0.1622	-0.9749	-0.0459	0.0493	-0.9977
7764556267	315.8882	880.8460	15.9876	755.1240	1139.7019	15.5527	-59.7899	-14.5411	663.9541	4.8709	-19.2828	691.9882	-0.1462	0.1625	-0.9758	-0.0487	0.0514	-0.9975
7764560282	316.2495	880.6394	16.0089	755.0154	1139.7083	15.6304	-59.7904	-14.5413	663.9563	4.8709	-19.2828	691.9878	-0.1465	0.1620	-0.9759	-0.0452	0.0494	-0.9978
7764564276	316.2060	880.7265	15.9197	754.9086	1139.6091	15.4502	-59.7901	-14.5412	663.9563	4.8709	-19.2829	691.9887	-0.1482	0.1606	-0.9758	-0.0417	0.0499	-0.9979
7764568277	316.1797	880.7926	15.9193	754.8088	1140.1578	15.5386	-59.7902	-14.5413	663.9565	4.8709	-19.2827	691.9889	-0.1481	0.1607	-0.9758	-0.0492	0.0573	-0.9971
7764572276	316.1459	880.8675	15.9695	754.6458	1141.2180	15.4581	-59.7900	-14.5413	663.9563	4.8709	-19.2828	691.9895	-0.1442	0.1603	-0.9765	-0.0433	0.0479	-0.9979
7764576268	315.8513	880.9305	15.9456	754.3356	1142.1977	15.6579	-59.7898	-14.5413	663.9553	4.8709	-19.2827	691.9897	-0.1483	0.1617	-0.9756	-0.0478	0.0462	-0.9978
7764580267	315.5673	880.9972	15.9603	754.3274	1142.8058	15.6329	-59.7901	-14.5413	663.9557	4.8709	-19.2828	691.9897	-0.1438	0.1634	-0.9760	-0.0459	0.0492	-0.9977
7764584266	315.2948	881.0606	15.9192	753.6806	1143.2738	15.5382	-59.7899	-14.5412	663.9550	4.8709	-19.2829	691.9894	-0.1481	0.1607	-0.9758	-0.0529	0.0561	-0.9970
7764588268	315.0344	881.0142	15.9309	753.0400	1143.7208	15.5902	-59.7901	-14.5413	663.9555	4.8709	-19.2829	691.9900	-0.1462	0.1626	-0.9758	-0.0487	0.0475	-0.9977
7764592264	315.4005	880.9115	15.7807	752.4043	1143.3493	15.5959	-59.7900	-14.5413	663.9554	4.8710	-19.2829	691.9904	-0.1504	0.1631	-0.9751	0.0000	0.0000	0.0000
7764596267	315.7479	880.8044	16.0674	751.7762	1142.9879	15.5665	-59.7898	-14.5412	663.9548	4.8709	-19.2830	691.9912	-0.1472	0.1628	-0.9756	-0.0441	0.0510	-0.9977
7764600266	315.4517	880.2986	15.9015	751.1586	1142.6266	15.5463	-59.7899	-14.5413	663.9544	4.8710	-19.2829	691.9916	-0.1492	0.1645	-0.9750	-0.0489	0.0511	-0.9975
7764604266	315.2639	879.0950	15.9568	750.4400	1142.2673	15.6910	-59.7898	-14.5413	663.9543	4.8709	-19.2830	691.9923	-0.1456	0.1678	-0.9750	-0.0459	0.0492	-0.9977
7764608264	315.3595	877.7512	15.8174	749.7442	1141.9935	15.5688	-59.7899	-14.5413	663.9545	4.8709	-19.2829	691.9922	-0.1478	0.1671	-0.9748	-0.0487	0.0513	-0.9975
7764612267	315.3567	877.4895	15.9192	749.2154	1142.2749	15.5236	-59.7900	-14.5412	663.9553	4.8709	-19.2829	691.9927	-0.1481	0.1607	-0.9758	-0.0481	0.0487	-0.9977
7764616265	315.3532	877.0431	15.9104	748.6954	1142.1470	15.4846	-59.7899	-14.5413	663.9551	4.8709	-19.2831	691.9933	-0.1495	0.1632	-0.9752	-0.0481	0.0488	-0.9977
7764620266	315.9328	876.7698	15.8720	748.3146	1141.4941	15.5472	-59.7898	-14.5412	663.9540	4.8709	-19.2828	691.9931	-0.1456	0.1678	-0.9750	-0.0488	0.0510	-0.9975
7764624264	316.5072	876.5163	15.9606	748.4515	1141.1286	15.5643	-59.7900	-14.5413	663.9543	4.8710	-19.2830	691.9930	-0.1437	0.1634	-0.9760	-0.0454	0.0519	-0.9976
7764628269	316.4579	876.9315	15.9195	749.0678	1141.1540	15.6489	-59.7897	-14.5412	663.9529	4.8709	-19.2831	691.9931	-0.1481	0.1606	-0.9758	-0.0459	0.0494	-0.9977
7764632269	316.4365	877.4118	15.8646	749.6759	1141.1673	15.4852	-59.7897	-14.5412	663.9524	4.8712	-19.2831	691.9930	-0.1508	0.1584	-0.9758	-0.0424	0.0493	-0.9979
7764636267	316.4193	877.9390	15.9379	749.7394	1141.5008	15.5531	-59.7898	-14.5412	663.9526	4.8709	-19.2829	691.9926	-0.1426	0.1619	-0.9764	-0.0487	0.0513	-0.9975
7764640268	316.3965	878.4668	15.9751	749.8330	1141.8264	15.5234	-59.7897	-14.5411	663.9519	4.8710	-19.2830	691.9928	-0.1481	0.1606	-0.9758	-0.0481	0.0488	-0.9977
7764644266	316.7239	878.9040	15.9617	749.9169	1141.3860	15.5622	-59.7897	-14.5411	663.9519	4.8708	-19.2830	691.9932	-0.1462	0.1625	-0.9758	-0.0425	0.0525	-0.9977
7764648265	316.9539	879.7743	15.9522	749.9907	1140.9745	15.4898	-59.7895	-14.5412	663.9509	4.8710	-19.2831	691.9928	-0.1466	0.1620	-0.9758	0.0000	0.0000	0.0000
7764652265	316.8174	880.9164	15.9198	751.1888	1141.7464	15.4990	-59.7893	-14.5411	663.9494	4.8709	-19.2829	691.9924	-0.1482	0.1606	-0.9758	-0.0434	0.0478	-0.9979
7764656267	316.7737	881.4168	15.9198	752.2050	1142.0034	15.5387	-59.7896	-14.5412	663.9502	4.8709	-19.2831	691.9923	-0.1481	0.1606	-0.9758	-0.0434	0.0479	-0.9979
7764660276	316.7260	881.8922	15.8789	751.9599	1142.0362	15.5534	-59.7895	-14.5413	663.9499	4.8708	-19.2829	691.9917	-0.1477	0.1669	-0.9749	-0.0487	0.0513	-0.9975
7764664269	316.2393	882.3633	15.9331	751.8996	1142.5004	15.5615	-59.7895	-14.5411	663.9502	4.8709	-19.2830	691.9915	-0.1481	0.1606	-0.9758	-0.0481	0.0488	-0.9977
7764668266	315.7710	882.5977	15.9128	751.4532	1142.8083	15.5769	-59.7897	-14.5412	663.9511	4.8709	-19.2829	691.9909	-0.1460	0.1617	-0.9760	-0.0492	0.0494	-0.9976
7764672264	315.7573	882.3085	15.9017	751.5952	1142.8464	15.6328	-59.7897	-14.5411	663.9518	4.8709	-19.2831	691.9915	-0.1491	0.1644	-0.9751	-0.0459	0.0493	-0.9977
7764676288	316.0923	882.0244	15.9519	752.3332	1143.2682	15.4989	-59.7897	-14.5412	663.9521	4.8710	-19.2830	691.9913	-0.1465	0.1621	-0.9758	-0.0434	0.0479	-0.9979
7764680267	316.5014	881.6487	15.8674	753.3600	1143.6440	15.4582	-59.7897	-14.5411	663.9525	4.8709	-19.2830	691.9911	-0.1422	0.1672	-0.9756	-0.0433	0.0479	-0.9979
7764684263	316.9033	881.2817	15.9876	754.3537	1144.0165	15.4974	-59.7899	-14.5412	663.9531	4.8710	-19.2829	691.9916	-0.1461	0.1625	-0.9758	-0.0429	0.0492	-0.9979
7764688263	317.0348	881.1421	15.9310	755.2896	1144.8917	15.4981	-59.7898	-14.5412	663.9529	4.8711	-19.2829	691.9922	-0.1462	0.1626	-0.9758	-0.0434	0.0478	-0.9979
7764692265	317.0841	881.0001	15.9519	756.1984	1145.7271	15.5290	-59.7898	-14.5412	663.9534	4.8711	-19.2828	691.9909	-0.1466	0.1621	-0.9758	-0.0499	0.0490	-0.9976
7764696258	317.4036	880.6313	15.9388	756.3039	1145.7648	15.4981	-59.7897	-14.5412	663.9529	4.8710	-19.2830	691.9923	-0.1495	0.1631	-0.9752	-0.0434	0.0479	-0.9979
7764700275	317.7137	880.2736	15.9311	756.4166	1145.8055	15.5612	-59.7899	-14.5412	663.9536	4.8710	-19.2830	691.9920	-0.1461	0.1625	-0.9758	-0.0486	0.0475	-0.9977
7764704264	318.0122	879.9330	15.9098	757.2972	1146.0015	15.5113	-59.7898	-14.5412	663.9531	4.8710	-19.2829	691.9921	-0.1494	0.1632	-0.9752	-0.0434	0.0479	-0.9979
7764708285	318.2994	879.6054	15.9309	756.8005	1146.1918	15.5615	-59.7899	-14.5412	663.9537	4.8710	-19.2830	691.9927	-0.1461	0.1626	-0.9758	-0.0486	0.0474	-0.9977
7764712273	318.4188	879.4535	15.9011	756.4802	1146.4709	15.5679	-59.7898	-14.5413	663.9540	4.8710	-19.2828	691.9931	-0.1473	0.1627	-0.9756	-0.0498	0.0490	-0.9976
7764716277	318.3514	879.5432	15.9196	755.7366	1146.7381	15.4943	-59.7900	-14.5412	663.9544	4.8710	-19.2830	691.9936	-0.1481	0.1606	-0.9758	-0.0438	0.0479	-0.9979
7764720264	318.0114	879.6355	15.9455	754.5779	1146.5289	15.5529	-59.7898	-14.5413	663.9541	4.8709	-19.2829	691.9944	-0.1482	0.1617	-0.9756	-0.0487	0.0513	-0.9975
7764724266	318.8593	879.7879	15.9380	753.6094	1146.3202	15.5232	-59.7901	-14.5413	663.9550	4.8709	-19.2831	691.9950	-0.1425	0.1619	-0.9765	-0.0481	0.0488	-0.9977
7764728265	319.6753	879.9385	15.8675	752.6300	1146.1130	15.5382	-59.7901	-14.5412	663.9556	4.8709	-19.2829	691.9951	-0.1422	0.1672	-0.9756	-0.0433	0.0479	-0.9979
7764732263	319.7985	880.2055	15.8643	751.7013	1145.7319	15.5152	-59.7902	-14.5413	663.9563	4.8709	-19.2830	691.9955	-0.1451	0.1586	-0.9766	-0.0487	0.0513	-0.9975
7764736262	320.0886	880.4682	16.0381	750.8110	1145.3568	15.6330	-59.7902	-14.5412	663.9571	4.8708	-19.2829	691.9949	-0.1475	0.1612	-0.9758	-0.0463	0.0495	-0.9977
7764740272	320.3722	879.4491	15.8741	749.9609	1144.9868	15.5224	-59.7902	-14.5413	663.9569	4.8710	-19.2831	691.9952	-0.1421	0.1670	-0.9757	-0.0486	0.0473	-0.9977
7764744266	320.0241	878.4539	15.9021	750.1358	1144.6239	15.5482	-59.7901	-14.5414	663.9568	4.8709	-19.2830	691.9955	-0.1478	0.1670	-0.9748	-0.0442	0.0527	-0.9976
7764748263	319.6346	879.1147	15.9195	750.1843	1144.3370	15.4188	-59.7899	-14.5412	663.9559	4.8712	-19.2831	691.9951	-0.1482	0.1606	-0.9758	-0.0430	0.0493	-0.9979
7764752265	319.2605	879.4904	15.9488	750.0797	1144.0577	15.6709	-59.7902	-14.5414	663.9570	4.8710	-19.2828	691.9958	-0.1481	0.1607	-0.9758	-0.0483	0.0464	-0.9978
7764756264	319.4260	879.5063	15.9520	750.1092	1143.7888	15.5607	-59.7902	-14.5414	663.9571	4.8709	-19.2829	691.9959	-0.1466	0.1621	-0.9758	-0.0497	0.0559	-0.9972
7764760263	319.7538	879.3539	15.9757	750.1281	1143.5312	15.6015	-59.7901	-14.5413	663.9570	4.8709	-19.2830	691.9960	-0.1460	0.1625	-0.9758	-0.0467	0.0478	-0.9978
7764764265	320.0455	879.2289	15.9312	750.1367	1143.4443	15.4411	-59.7903	-14.5413	663.9580	4.8711	-19.2832	691.9961	-0.1461	0.1625	-0.9758	0.0000	0.0000	0.0000
7764768265	319.4178	879.1214	15.9614	750.5091	1143.3707	15.5475	-59.7903	-14.5412	663.9587	4.8708	-19.2830	691.9955	-0.1462	0.1625	-0.9758	-0.0446	0.0490	-0.9978
7764772263	318.7463	879.1289	15.9523	750.8180	1143.3015	15.5142	-59.7902	-14.5415	663.9583	4.8710	-19.2830	691.9953	-0.1466	0.1621	-0.9758	-0.0465	0.0492	-0.9977
7764776273	318.5216	879.0324	16.0087	751.1195	1143.3689	15.6668	-59.7904	-14.5414	663.9590	4.8709	-19.2830	691.9955	-0.1465	0.1621	-0.9758	-0.0470	0.0478	-0.9977
7764780268	318.3081	878.9421	15.9093	751.4126	1143.4343	15.6330	-59.7904	-14.5413	663.9596	4.8710	-19.2831	691.9958	-0.1468	0.1633	-0.9756	-0.0464	0.0497	-0.9977
7764784263	318.1105	879.7443	15.9520	751.3062	1143.4975	15.4842	-59.7906	-14.5414	663.9604	4.8709	-19.2831	691.9957	-0.1465	0.1621	-0.9758	-0.0481	0.0488	-0.9976
7764788264	318.3245	880.5050	15.9049	750.5921	1142.9926	15.5154	-59.7905	-14.5414	663.9606	4.8711	-19.2832	691.9966	-0.1438	0.1634	-0.9760	0.0000	0.0000	0.0000
7764792287	318.2481	880.2744	15.9462	751.0099	1142.4385	15.5027	-59.7904	-14.5414	663.9607	4.8711	-19.2828	691.9960	-0.1482	0.1616	-0.9757	-0.0435	0.0516	-0.9977
7764796276	318.1682	880.0546	16.0334	752.1112	1142.3157	15.4122	-59.7903	-14.5412	663.9603	4.8710	-19.2831	691.9975	-0.1519	0.1627	-0.9749	-0.0417	0.0499	-0.9979
7764800264	317.8192	880.0640	15.9200	753.1813	1142.6801	15.4699	-59.7906	-14.5414	663.9612	4.8710	-19.2831	691.9979	-0.1482	0.1616	-0.9757	-0.0433	0.0479	-0.9979
7764804263	317.7508	880.1391	16.0372	753.4022	1143.0224	15.6275	-59.7908	-14.5414	663.9625	4.8710	-19.2831	691.9994	-0.1465	0.1621	-0.9758	-0.0513	0.0456	-0.9976
7764808276	317.6775	880.2166	16.0088	753.7492	1142.9188	15.6331	-59.7904	-14.5415	663.9615	4.8710	-19.2832	691.9997	-0.1466	0.1621	-0.9758	-0.0464	0.0496	-0.9977
7764812271	317.6236	880.2911	15.9193	753.6495	1142.8473	15.5410	-59.7906	-14.5413	663.9614	4.8710	-19.2831	691.9994	-0.1481	0.1607	-0.9758	-0.0492	0.0529	-0.9974
7764816264	317.7462	879.8086	15.9794	753.5603	1142.8967	15.6420	-59.7906	-14.5416	663.9623	4.8709	-19.2832	691.9991	-0.1461	0.1643	-0.9755	-0.0468	0.0477	-0.9978
7764820264	318.2402	879.3286	15.8959	753.4657	1142.9389	15.5884	-59.7906	-14.5413	663.9623	4.8711	-19.2830	691.9997	-0.1445	0.1653	-0.9756	-0.0447	0.0491	-0.9978
7764824263	318.7239	878.9996	15.9047	752.7267	1142.8979	15.6407	-59.7906	-14.5414	663.9624	4.8710	-19.2831	691.9995	-0.1438	0.1634	-0.9760	-0.0492	0.0495	-0.9976
7764828262	318.3152	878.6702	15.9409	752.3477	1142.8652	15.6119	-59.7906	-14.5414	663.9621	4.8709	-19.2831	691.9987	-0.1490	0.1636	-0.9752	-0.0493	0.0504	-0.9975
7764832262	317.9759	878.6610	15.9194	752.1354	1143.2910	15.5173	-59.7906	-14.5415	663.9625	4.8710	-19.2831	691.9990	-0.1482	0.1607	-0.9758	-0.0469	0.0493	-0.9977
7764836262	317.9112	878.6440	15.9773	751.1252	1143.7422	15.6001	-59.7907	-14.5414	663.9627	4.8710	-19.2831	691.9985	-0.1457	0.1623	-0.9759	-0.0486	0.0475	-0.9977
7764840269	317.6627	878.7701	15.9742	751.4810	1143.8732	15.4987	-59.7904	-14.5414	663.9613	4.8711	-19.2832	691.9992	-0.1489	0.1598	-0.9759	-0.0429	0.0491	-0.9979
7764844265	317.4178	878.8954	15.9221	751.6287	1143.4751	15.5029	-59.7905	-14.5413	663.9602	4.8710	-19.2831	691.9990	-0.1493	0.1616	-0.9755	-0.0435	0.0517	-0.9977
7764848264	316.9082	879.0260	15.9738	752.3437	1143.0928	15.6057	-59.7903	-14.5413	663.9597	4.8711	-19.2831	691.9995	-0.1489	0.1598	-0.9759	-0.0483	0.0498	-0.9976
