306485	0	960.00	540.00
307986	1	1193.68	540.00
309484	2	1310.53	700.58
310984	3	843.16	58.25
312484	4	1193.68	861.17
313984	5	1076.84	1021.75
315484	6	258.95	861.17
316984	7	142.10	379.42
318484	8	726.32	218.83
319984	9	492.63	540.00
321484	10	1193.68	218.83
322984	11	1544.21	379.42
324484	12	1777.90	379.42
325984	13	1076.84	700.58
327484	14	142.10	1021.75
328984	15	1310.53	379.42
330484	16	1310.53	1021.75
331984	17	843.16	1021.75
333484	18	609.47	379.42
334983	19	1427.37	861.17
336484	20	1544.21	700.58
337983	21	375.79	1021.75
339483	22	1661.05	540.00
340983	23	375.79	58.25
342483	24	142.10	700.58
343983	25	1661.05	861.17
345483	26	1777.90	1021.75
346983	27	1076.84	58.25
348483	28	609.47	1021.75
349983	29	960.00	540.00
351483	30	1777.90	700.58
352983	31	1427.37	218.83
354483	32	1076.84	379.42
355983	33	1544.21	1021.75
357483	34	960.00	861.17
358983	35	1777.90	58.25
360483	36	843.16	700.58
361983	37	1544.21	58.25
363483	38	609.47	700.58
364982	39	1661.05	218.83
366482	40	609.47	58.25
367982	41	142.10	58.25
369482	42	1310.53	58.25
370982	43	960.00	218.83
372482	44	258.95	218.83
373982	45	258.95	540.00
375482	46	726.32	540.00
376982	47	843.16	379.42
378482	48	1427.37	540.00
379982	49	492.63	861.17
381482	50	492.63	218.83
382982	51	726.32	861.17
384482	52	375.79	379.42
385982	53	375.79	700.58
387482	54	1661.05	540.00
388982	55	1427.37	540.00
390482	56	1310.53	379.42
391982	57	258.95	218.83
393482	58	1544.21	58.25
394981	59	609.47	58.25
396481	60	726.32	218.83
397981	61	1661.05	861.17
399481	62	142.10	58.25
400981	63	1777.90	700.58
402481	64	843.16	379.42
403981	65	142.10	1021.75
405481	66	609.47	1021.75
406981	67	960.00	540.00
408481	68	609.47	700.58
409981	69	492.63	218.83
411481	70	609.47	379.42
412981	71	1076.84	700.58
414481	72	1777.90	58.25
415981	73	1544.21	700.58
417481	74	142.10	700.58
418981	75	960.00	218.83
420481	76	843.16	1021.75
421981	77	1310.53	58.25
423481	78	1544.21	379.42
424980	79	960.00	861.17
426480	80	142.10	379.42
427980	81	375.79	379.42
429480	82	1777.90	379.42
430980	83	1310.53	700.58
432480	84	375.79	1021.75
433980	85	1076.84	379.42
435480	86	1427.37	218.83
436980	87	1661.05	218.83
438480	88	1193.68	218.83
439980	89	258.95	861.17
441480	90	1777.90	1021.75
442980	91	843.16	700.58
444480	92	492.63	540.00
445980	93	375.79	58.25
447480	94	1076.84	1021.75
448980	95	1193.68	861.17
450480	96	1427.37	861.17
451980	97	1544.21	1021.75
453480	98	726.32	861.17
454979	99	1076.84	58.25
456479	100	726.32	540.00
457979	101	375.79	700.58
