1648568646	0	840.00	525.00
1650068708	1	1069.46	525.00
1651569432	2	1413.65	998.04
1653071399	3	954.73	51.96
1654571201	4	1643.11	998.04
1656072089	5	610.54	209.64
1657573107	6	725.27	367.32
1659075197	7	151.62	840.36
1660575375	8	266.35	682.68
1662077097	9	151.62	525.00
1663578405	10	840.00	209.64
1665079485	11	36.89	682.68
1666581710	12	36.89	998.04
1668081775	13	151.62	209.64
1669584814	14	1184.19	998.04
1671085011	15	1298.92	209.64
1672585610	16	495.81	367.32
1674085386	17	610.54	840.36
1675586411	18	1069.46	209.64
1677088049	19	840.00	525.00
1678589121	20	381.08	209.64
1680089681	21	725.27	682.68
1681591938	22	1413.65	682.68
1683092611	23	1528.38	525.00
1684593544	24	610.54	525.00
1686094468	25	840.00	840.36
1687596456	26	381.08	525.00
1689096983	27	266.35	51.96
1690598420	28	495.81	51.96
1692101452	29	1184.19	367.32
1693600100	30	36.89	51.96
1695102159	31	954.73	998.04
1696602159	32	1413.65	51.96
1698103813	33	725.27	998.04
1699604899	34	1298.92	840.36
1701105726	35	1184.19	682.68
1702606293	36	1184.19	51.96
1704109601	37	495.81	682.68
1705608959	38	495.81	998.04
1707109404	39	1528.38	209.64
1708610570	40	1413.65	367.32
1710112397	41	725.27	51.96
1711612730	42	1069.46	840.36
1713114150	43	1643.11	682.68
1714617604	44	954.73	367.32
1716117763	45	36.89	367.32
1717618037	46	1643.11	51.96
1719119230	47	381.08	840.36
1720620475	48	1643.11	367.32
1722121124	49	266.35	367.32
1723623119	50	954.73	682.68
1725123280	51	1298.92	525.00
1726624310	52	266.35	998.04
1728126404	53	1528.38	840.36
1729627152	54	954.73	51.96
1731126966	55	610.54	209.64
1732629297	56	1184.19	367.32
1734130543	57	1184.19	51.96
1735631189	58	1298.92	525.00
1737134501	59	1298.92	840.36
1738633109	60	151.62	840.36
1740135299	61	151.62	525.00
1741636486	62	1413.65	367.32
1743137073	63	954.73	367.32
1744638474	64	725.27	682.68
1746138567	65	495.81	51.96
1747639679	66	840.00	840.36
1749142100	67	36.89	51.96
1750645657	68	381.08	840.36
1752143522	69	151.62	209.64
1753645661	70	1643.11	682.68
1755145214	71	1643.11	367.32
1756646136	72	954.73	998.04
1758147177	73	495.81	682.68
1759648807	74	1069.46	209.64
1761149621	75	266.35	51.96
1762650450	76	610.54	525.00
1764151607	77	1069.46	840.36
1765653515	78	1413.65	682.68
1767155246	79	1184.19	682.68
1768656993	80	840.00	525.00
1770158529	81	495.81	998.04
1771658423	82	725.27	51.96
1773158483	83	1413.65	998.04
1774659542	84	36.89	998.04
1776160500	85	1528.38	525.00
1777661579	86	36.89	367.32
1779162325	87	1298.92	209.64
1780664437	88	266.35	998.04
1782164881	89	954.73	682.68
1783666100	90	266.35	367.32
1785166741	91	36.89	682.68
1786670556	92	1528.38	209.64
1788171847	93	495.81	367.32
1789673707	94	381.08	209.64
1791171778	95	1643.11	51.96
1792673299	96	725.27	367.32
1794173449	97	1413.65	51.96
1795679476	98	1184.19	998.04
1797176456	99	1643.11	998.04
1798676671	100	840.00	209.64
1800179958	101	725.27	998.04
1801681682	102	266.35	682.68
1803180367	103	381.08	525.00
1804683682	104	610.54	840.36
1806186746	105	1528.38	840.36
1807683334	106	1069.46	525.00
1809188113	107	495.81	51.96
1810686383	108	1413.65	51.96
1812188227	109	840.00	525.00
1813688321	110	36.89	998.04
1815189685	111	36.89	51.96
1816689998	112	610.54	525.00
1818191446	113	1184.19	682.68
1819692624	114	151.62	209.64
1821194442	115	1643.11	367.32
1822694374	116	495.81	367.32
1824195910	117	1184.19	998.04
1825696346	118	36.89	367.32
