7592577	0	960.00	540.00
7594077	1	1193.68	540.00
7595576	2	1310.53	700.58
7597076	3	843.16	58.25
7598576	4	1193.68	861.17
7600076	5	1076.84	1021.75
7601576	6	258.95	861.17
7603076	7	142.10	379.42
7604576	8	726.32	218.83
7606076	9	492.63	540.00
7607576	10	1193.68	218.83
7609076	11	1544.21	379.42
7610576	12	1777.90	379.42
7612076	13	1076.84	700.58
7613576	14	142.10	1021.75
7615076	15	1310.53	379.42
7616576	16	1310.53	1021.75
7618076	17	843.16	1021.75
7619576	18	609.47	379.42
7621075	19	1427.37	861.17
7622575	20	1544.21	700.58
7624075	21	375.79	1021.75
7625575	22	1661.05	540.00
7627075	23	375.79	58.25
7628575	24	142.10	700.58
7630075	25	1661.05	861.17
7631575	26	1777.90	1021.75
7633075	27	1076.84	58.25
7634575	28	609.47	1021.75
7636075	29	960.00	540.00
7637575	30	1777.90	700.58
7639075	31	1427.37	218.83
7640575	32	1076.84	379.42
7642075	33	1544.21	1021.75
7643575	34	960.00	861.17
7645075	35	1777.90	58.25
7646575	36	843.16	700.58
7648075	37	1544.21	58.25
7649575	38	609.47	700.58
7651074	39	1661.05	218.83
7652574	40	609.47	58.25
7654074	41	142.10	58.25
7655574	42	1310.53	58.25
7657074	43	960.00	218.83
7658574	44	258.95	218.83
7660074	45	258.95	540.00
7661574	46	726.32	540.00
7663074	47	843.16	379.42
7664574	48	1427.37	540.00
7666074	49	492.63	861.17
7667574	50	492.63	218.83
7669074	51	726.32	861.17
7670574	52	375.79	379.42
7672074	53	375.79	700.58
7673574	54	1661.05	540.00
7675073	55	1427.37	540.00
7676573	56	1310.53	379.42
7678074	57	258.95	218.83
7679573	58	1544.21	58.25
7681073	59	609.47	58.25
7682573	60	726.32	218.83
7684073	61	1661.05	861.17
7685573	62	142.10	58.25
7687073	63	1777.90	700.58
7688573	64	843.16	379.42
7690073	65	142.10	1021.75
7691573	66	609.47	1021.75
7693073	67	960.00	540.00
7694573	68	609.47	700.58
7696073	69	492.63	218.83
7697573	70	609.47	379.42
7699073	71	1076.84	700.58
7700573	72	1777.90	58.25
7702073	73	1544.21	700.58
7703573	74	142.10	700.58
7705073	75	960.00	218.83
7706572	76	843.16	1021.75
7708072	77	1310.53	58.25
7709572	78	1544.21	379.42
7711072	79	960.00	861.17
7712572	80	142.10	379.42
7714072	81	375.79	379.42
7715572	82	1777.90	379.42
7717072	83	1310.53	700.58
7718572	84	375.79	1021.75
7720072	85	1076.84	379.42
7721572	86	1427.37	218.83
7723072	87	1661.05	218.83
7724572	88	1193.68	218.83
7726072	89	258.95	861.17
