Time	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]	L Diam [px]	R Diam [px]	L EPOS X	L EPOS Y	L EPOS Z	R EPOS X	R EPOS Y	R EPOS Z	L GVEC X	L GVEC Y	L GVEC Z	R GVEC X	R GVEC Y	R GVEC Z
3503470079	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
3503486745	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
3503503410	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
3503520075	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
3503536741	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
3503553406	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
3503570071	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
3503586737	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
3503603402	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
3503620069	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
3503636736	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
3503653403	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
3503660891	NaN	NaN	982.2826	551.1152	NaN	3.6350	NaN	NaN	NaN	32.1816	16.3759	607.0328	NaN	NaN	NaN	-0.0379	0.2252	-0.9736
3503679488	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
3503696925	NaN	NaN	977.5162	454.0208	NaN	3.2231	NaN	NaN	NaN	32.1261	16.3313	607.2346	NaN	NaN	NaN	-0.0402	0.2687	-0.9624
3503715135	NaN	NaN	838.7709	620.8402	NaN	3.5771	NaN	NaN	NaN	32.0924	16.3167	607.2399	NaN	NaN	NaN	-0.1034	0.1931	-0.9757
3503732588	NaN	NaN	964.0477	570.4845	NaN	3.5934	NaN	NaN	NaN	32.0800	16.3555	607.2381	NaN	NaN	NaN	-0.0461	0.2164	-0.9752
3503751055	NaN	NaN	922.4924	586.7937	NaN	3.6760	NaN	NaN	NaN	32.0533	16.3039	607.3068	NaN	NaN	NaN	-0.0652	0.2089	-0.9758
3503768557	NaN	NaN	944.0513	587.8441	NaN	3.5987	NaN	NaN	NaN	32.0348	16.2829	607.3882	NaN	NaN	NaN	-0.0552	0.2086	-0.9764
3503786584	1014.4874	586.7887	958.0479	566.1287	3.9201	3.6494	-27.2251	17.1937	609.2076	31.9896	16.2718	607.4420	0.0779	0.2066	-0.9753	-0.0487	0.2184	-0.9746
3503803185	1000.7815	575.6387	944.9401	576.7754	3.8325	3.6376	-27.2465	17.1892	609.2057	31.9716	16.2742	607.4703	0.0717	0.2117	-0.9747	-0.0547	0.2135	-0.9754
3503821117	1007.5938	568.5785	1038.4468	432.7124	3.8689	3.8854	-27.2515	17.1985	609.2057	31.9692	16.2875	607.4982	0.0749	0.2148	-0.9738	-0.0115	0.2783	-0.9604
3503838801	1004.6105	585.0348	937.9072	595.1426	3.8438	3.5025	-27.2469	17.2329	609.2046	31.9726	16.3004	607.4963	0.0734	0.2074	-0.9755	-0.0579	0.2052	-0.9770
3503856848	1014.6866	582.9072	1075.7434	471.2403	3.8041	3.9276	-27.2394	17.2455	609.2039	31.9843	16.3125	607.4628	0.0781	0.2083	-0.9749	0.0058	0.2611	-0.9653
3503874512	1013.0936	588.7419	983.1074	554.8582	3.8079	3.5256	-27.2138	17.2615	609.2021	32.0170	16.3488	607.4539	0.0773	0.2057	-0.9756	-0.0372	0.2234	-0.9740
3503892442	1012.7585	579.9831	1047.0143	468.6145	3.8104	3.8954	-27.1556	17.2845	609.1989	32.0623	16.3479	607.3844	0.0770	0.2095	-0.9748	-0.0077	0.2622	-0.9650
3503910108	1001.7974	585.2684	1032.7151	551.9442	3.8624	3.7617	-27.1195	17.2996	609.1972	32.0944	16.3639	607.3387	0.0719	0.2072	-0.9756	-0.0143	0.2249	-0.9743
3503927718	973.3975	526.7636	1046.5284	450.0548	4.0431	3.8462	-27.0974	17.3095	609.0367	32.1183	16.3631	607.2786	0.0591	0.2336	-0.9705	-0.0080	0.2706	-0.9627
3503945460	1008.6587	583.5637	1067.4546	460.7477	3.8136	3.9172	-27.0738	17.3037	609.0324	32.1505	16.3445	607.0925	0.0750	0.2080	-0.9752	0.0017	0.2659	-0.9640
3503961940	1008.4921	563.7803	942.1130	573.7610	3.8318	3.6869	-27.0145	17.3116	609.0294	32.2029	16.3532	607.1549	0.0750	0.2168	-0.9733	-0.0564	0.2148	-0.9750
3503978620	998.0982	608.4410	1106.8649	413.2216	3.9130	3.9114	-26.9851	17.3312	608.7305	32.2435	16.3702	607.1188	0.0700	0.1970	-0.9779	0.0200	0.2870	-0.9577
3503995276	1012.4166	562.9135	950.7550	591.4591	3.8461	3.6893	-26.9607	17.3390	608.7258	32.2691	16.3777	606.9594	0.0767	0.2172	-0.9731	-0.0525	0.2070	-0.9769
3504012466	954.0529	571.0255	935.0566	575.1707	3.8024	3.6253	-26.9403	17.3534	608.7475	32.2604	16.3502	606.9689	0.0498	0.2140	-0.9756	-0.0598	0.2142	-0.9749
3504029140	931.8093	538.5742	892.7872	606.6394	4.0506	3.5644	-26.9533	17.3473	608.7180	32.2588	16.3727	606.8066	0.0396	0.2286	-0.9727	-0.0791	0.1999	-0.9766
3504045797	962.4943	574.7766	935.3077	547.9216	3.8220	3.5247	-26.9723	17.3532	608.7118	32.2818	16.3654	606.8018	0.0537	0.2122	-0.9757	-0.0598	0.2265	-0.9722
3504062456	964.0812	567.6414	936.6909	529.6349	3.8514	3.6264	-27.0032	17.3439	608.7078	32.2251	16.3485	606.7996	0.0545	0.2154	-0.9750	-0.0592	0.2347	-0.9703
3504079246	948.9991	583.7668	921.9081	537.5065	3.8611	3.5651	-26.9949	17.3222	608.6061	32.2158	16.3486	606.8730	0.0475	0.2084	-0.9769	-0.0660	0.2311	-0.9707
3504095742	945.6510	571.5020	932.9369	530.1158	3.8327	3.6087	-27.0405	17.3138	608.7057	32.1756	16.3391	606.7838	0.0461	0.2139	-0.9758	-0.0608	0.2345	-0.9702
3504112410	957.6307	574.2504	937.9403	544.1426	3.8527	3.6181	-27.0561	17.3084	608.6739	32.1575	16.3360	606.8033	0.0516	0.2126	-0.9758	-0.0584	0.2282	-0.9718
3504129093	969.1102	570.3340	940.3887	540.0554	3.8487	3.6452	-27.0734	17.3078	608.5792	32.1458	16.3445	606.7847	0.0570	0.2143	-0.9751	-0.0573	0.2301	-0.9715
3504145750	957.8920	566.8118	930.6100	527.4722	3.8460	3.6371	-27.0819	17.3166	608.5844	32.1375	16.3571	606.7946	0.0518	0.2159	-0.9750	-0.0618	0.2356	-0.9699
3504162411	966.9563	564.3124	935.1128	538.3415	3.8863	3.6399	-27.0931	17.3294	608.6068	32.1264	16.3767	606.8101	0.0560	0.2170	-0.9746	-0.0597	0.2308	-0.9712
3504179072	960.1614	555.9213	927.1893	519.5779	3.9062	3.6552	-27.1175	17.3295	608.6252	32.1024	16.3784	606.9208	0.0530	0.2208	-0.9739	-0.0634	0.2391	-0.9689
3504195892	957.9827	559.5250	945.2153	520.0403	3.9138	3.7565	-27.1562	17.3127	608.6512	32.0604	16.3711	606.9063	0.0520	0.2192	-0.9743	-0.0550	0.2390	-0.9695
3504212517	948.7690	587.8167	949.6863	514.3387	3.9315	3.6698	-27.2137	17.3035	608.7336	32.0009	16.3617	606.8174	0.0478	0.2066	-0.9773	-0.0528	0.2416	-0.9689
3504229226	953.5109	564.7394	937.5184	524.4167	3.9327	3.7697	-27.2782	17.2924	608.6429	31.9439	16.3655	606.9034	0.0501	0.2169	-0.9749	-0.0583	0.2370	-0.9698
3504245884	958.0790	563.5279	945.0160	508.5626	3.9573	3.6833	-27.3216	17.3016	608.6509	31.8836	16.3840	606.8108	0.0523	0.2174	-0.9747	-0.0548	0.2442	-0.9682
3504262550	941.8701	552.6803	936.8474	503.4912	3.9508	3.7330	-27.3662	17.3280	608.7666	31.8486	16.4110	606.7958	0.0449	0.2222	-0.9740	-0.0585	0.2463	-0.9674
3504279216	951.8920	554.6268	937.5035	516.3610	3.9492	3.7298	-27.3870	17.3355	608.7433	31.8278	16.4403	606.7941	0.0496	0.2213	-0.9739	-0.0582	0.2405	-0.9689
3504295883	964.6952	562.5319	946.6196	529.6844	3.9699	3.7735	-27.4081	17.3303	608.6324	31.8116	16.4418	606.7867	0.0555	0.2178	-0.9744	-0.0539	0.2346	-0.9706
3504312549	959.5274	569.6049	930.9399	537.1921	3.9706	3.7293	-27.4250	17.3151	608.5998	31.7966	16.4391	606.7524	0.0531	0.2147	-0.9752	-0.0611	0.2312	-0.9710
3504329216	959.7076	572.3046	947.5158	521.1494	3.9841	3.7761	-27.4291	17.3187	608.5681	31.7952	16.4477	606.7309	0.0532	0.2135	-0.9755	-0.0535	0.2385	-0.9697
3504345889	967.6111	571.8780	946.0731	498.3910	4.0017	3.7854	-27.4205	17.3289	608.5400	31.8031	16.4685	606.6904	0.0569	0.2136	-0.9753	-0.0542	0.2486	-0.9671
3504362548	968.2556	562.5577	940.7819	534.1550	4.0484	3.7642	-27.4093	17.3360	608.4893	31.8193	16.4707	606.6310	0.0572	0.2178	-0.9743	-0.0566	0.2326	-0.9709
3504379215	961.8631	554.3150	936.7999	518.9432	4.0380	3.7985	-27.3946	17.3220	608.4009	31.8322	16.4446	606.5405	0.0542	0.2216	-0.9736	-0.0585	0.2395	-0.9691
3504395886	960.9447	544.7214	940.5098	503.1285	4.0415	3.8109	-27.3803	17.2919	608.3386	31.8531	16.4145	606.5082	0.0538	0.2259	-0.9727	-0.0569	0.2466	-0.9674
3504412543	946.8170	554.2407	942.9938	491.7401	4.0674	3.8451	-27.3334	17.2854	608.3259	31.8823	16.3995	606.4784	0.0472	0.2218	-0.9740	-0.0558	0.2518	-0.9662
3504429209	942.4865	554.3817	935.1043	502.9300	4.0586	3.8700	-27.2813	17.2968	608.2737	31.9515	16.4152	606.4968	0.0451	0.2217	-0.9741	-0.0595	0.2467	-0.9673
3504445885	942.0491	554.4397	945.3907	518.0569	4.0960	3.8476	-27.2349	17.3097	608.2312	31.9936	16.4312	606.4205	0.0448	0.2217	-0.9741	-0.0548	0.2400	-0.9692
3504462545	949.2073	551.5583	947.2328	511.6931	4.0954	3.8622	-27.1862	17.3242	608.1073	32.0286	16.4494	606.4217	0.0481	0.2230	-0.9736	-0.0540	0.2428	-0.9686
3504479211	952.1864	560.3666	948.3460	518.6663	4.0964	3.8882	-27.1687	17.3265	608.1119	32.0506	16.4393	606.3527	0.0494	0.2190	-0.9745	-0.0535	0.2397	-0.9694
3504495877	940.9449	550.4461	938.6102	463.9066	4.1300	3.9333	-27.1820	17.2960	608.1244	32.0409	16.3979	606.4003	0.0442	0.2235	-0.9737	-0.0582	0.2643	-0.9627
3504512546	999.0491	503.7832	926.6555	498.0218	3.7880	3.8105	-27.2016	17.3907	608.0654	32.0215	16.3716	606.4855	0.0713	0.2439	-0.9672	-0.0636	0.2489	-0.9664
3504529212	944.5215	544.0571	936.8942	494.2875	4.1493	3.9313	-27.2122	17.2614	608.2816	32.0220	16.3659	606.5319	0.0460	0.2264	-0.9730	-0.0589	0.2506	-0.9663
3504545879	927.0860	552.7112	934.7662	505.5266	4.1637	3.8175	-27.1786	17.2654	608.3766	32.0384	16.3657	606.5655	0.0378	0.2225	-0.9742	-0.0598	0.2456	-0.9675
3504562546	937.1292	553.1920	933.8488	494.5336	4.1981	3.9548	-27.1470	17.2695	608.4377	32.0865	16.3611	606.6026	0.0424	0.2223	-0.9741	-0.0604	0.2505	-0.9662
3504579186	944.3357	558.7764	925.6496	501.4728	4.1768	3.8605	-27.1106	17.2783	608.4417	32.1240	16.3683	606.6457	0.0456	0.2197	-0.9745	-0.0642	0.2473	-0.9668
3504595873	931.6669	552.1321	946.0806	480.2707	4.1884	3.9976	-27.0816	17.2871	608.4960	32.1544	16.3794	606.7314	0.0398	0.2227	-0.9741	-0.0548	0.2569	-0.9649
3504612545	951.7316	544.5893	944.7725	474.4642	4.2048	4.0243	-27.0728	17.2982	608.5582	32.1617	16.3936	606.7437	0.0490	0.2259	-0.9729	-0.0555	0.2594	-0.9642
3504629211	944.3893	552.5733	943.4904	498.4865	4.2355	3.9148	-27.0827	17.3082	608.6052	32.1515	16.4088	606.7871	0.0456	0.2224	-0.9739	-0.0560	0.2486	-0.9670
3504645876	930.5189	530.9723	933.9849	503.2793	4.2569	3.9178	-27.1052	17.3183	608.6174	32.1299	16.4306	606.8204	0.0393	0.2321	-0.9719	-0.0603	0.2464	-0.9673
3504662542	930.6820	561.0191	922.5127	503.3877	4.2443	3.9039	-27.1301	17.3271	608.6552	32.1027	16.4444	606.9352	0.0393	0.2186	-0.9750	-0.0656	0.2462	-0.9670
3504679208	932.6868	540.4677	941.4799	487.4070	4.2578	4.0685	-27.1610	17.3373	608.6982	32.0793	16.4499	606.9577	0.0404	0.2278	-0.9729	-0.0568	0.2534	-0.9657
3504695880	931.3696	539.1786	962.8809	502.6785	4.2895	4.0783	-27.1974	17.3397	608.7879	32.0338	16.4427	606.8489	0.0398	0.2283	-0.9728	-0.0468	0.2468	-0.9679
3504712525	923.5126	538.8990	930.5980	483.2981	4.2846	4.0905	-27.2194	17.3225	608.8035	32.0180	16.4234	606.8657	0.0362	0.2285	-0.9729	-0.0618	0.2553	-0.9649
3504729211	920.8867	545.0208	937.0135	489.7871	4.2972	3.9745	-27.2335	17.3021	608.7786	32.0010	16.3994	606.8359	0.0350	0.2258	-0.9735	-0.0587	0.2525	-0.9658
3504745875	953.0153	539.6801	934.0255	485.9604	4.3437	3.9724	-27.2611	17.2828	608.6119	31.9841	16.3926	606.8182	0.0499	0.2281	-0.9723	-0.0601	0.2542	-0.9653
3504762540	945.1396	548.5218	950.3477	459.4100	4.3379	4.1359	-27.2874	17.2791	608.5975	31.9627	16.3931	606.7960	0.0463	0.2242	-0.9734	-0.0526	0.2662	-0.9625
3504779205	924.5098	540.1584	940.0010	467.8401	4.3172	4.1330	-27.3138	17.2758	608.5666	31.9267	16.3977	606.8307	0.0369	0.2281	-0.9729	-0.0573	0.2623	-0.9633
3504795869	923.1715	537.9609	949.5028	471.2027	4.3630	4.1130	-27.3720	17.2751	608.6514	31.8709	16.4003	606.6996	0.0363	0.2290	-0.9727	-0.0528	0.2609	-0.9639
3504812531	934.9159	559.5482	934.7499	503.2433	4.3446	4.1085	-27.3979	17.1620	608.4611	31.8265	16.3155	606.6964	0.0418	0.2196	-0.9747	-0.0595	0.2466	-0.9673
3504829173	935.2748	695.6448	969.0823	711.5323	4.4370	4.1223	-27.3381	16.6652	608.4213	31.6975	15.8667	606.5552	0.0414	0.1597	-0.9863	-0.0427	0.1544	-0.9871
3504845864	964.1364	890.7606	939.3096	858.7275	4.3996	4.0802	-27.3861	16.4616	608.3285	31.6547	15.6798	606.5849	0.0536	0.0745	-0.9958	-0.0554	0.0899	-0.9944
3504862529	934.3259	890.9761	926.6716	838.5264	4.4011	4.0621	-27.4320	16.5015	608.3388	31.6797	15.7199	606.5137	0.0403	0.0744	-0.9964	-0.0613	0.0986	-0.9932
3504879193	940.8491	897.8904	927.6605	826.6298	4.3837	4.0681	-27.4420	16.5324	608.3304	31.6899	15.7479	606.5300	0.0432	0.0714	-0.9965	-0.0610	0.1037	-0.9927
3504895858	939.5143	890.4916	940.8203	843.9412	4.4203	4.0912	-27.4502	16.5524	608.3293	31.6918	15.7659	606.5054	0.0427	0.0745	-0.9963	-0.0549	0.0962	-0.9938
3504912523	946.9417	883.1234	936.1313	846.7548	4.4386	4.0713	-27.4585	16.5518	608.3394	31.6941	15.7634	606.5118	0.0461	0.0777	-0.9959	-0.0570	0.0950	-0.9938
3504929188	931.8784	896.5051	933.4172	826.5004	4.3571	4.0797	-27.4653	16.5414	608.3677	31.6960	15.7470	606.5269	0.0393	0.0720	-0.9966	-0.0584	0.1038	-0.9929
3504945858	842.5171	768.9353	945.3751	825.4297	4.1636	4.0827	-27.4650	16.5402	608.4020	31.7064	15.7371	606.5527	-0.0009	0.1276	-0.9918	-0.0530	0.1043	-0.9931
3504962516	938.3162	925.3604	954.2931	847.5648	4.4046	4.0909	-27.4522	16.5480	608.4523	31.7226	15.7393	606.6284	0.0420	0.0596	-0.9973	-0.0488	0.0947	-0.9943
3504979179	928.7159	884.8406	924.3166	829.0605	4.3821	4.0292	-27.4229	16.6165	608.4950	31.7595	15.7862	606.7703	0.0378	0.0768	-0.9963	-0.0625	0.1026	-0.9928
3504995837	955.7427	883.2825	934.9910	816.8978	4.4598	4.1327	-27.3963	16.6087	608.5507	31.7876	15.7633	606.7267	0.0499	0.0775	-0.9957	-0.0579	0.1080	-0.9925
3505012512	939.3820	866.0593	934.9407	818.6813	4.4781	4.1396	-27.3696	16.6278	608.7087	31.8183	15.7647	606.7413	0.0426	0.0849	-0.9955	-0.0579	0.1072	-0.9926
3505029174	950.5800	856.7715	948.6553	843.4785	4.5004	4.1509	-27.3476	16.6604	608.7636	31.8450	15.8059	606.8029	0.0476	0.0888	-0.9949	-0.0516	0.0963	-0.9940
3505045840	925.8749	854.8179	939.2678	840.4226	4.3973	4.0513	-27.3208	16.7033	608.6864	31.8625	15.8541	606.8523	0.0365	0.0897	-0.9953	-0.0559	0.0975	-0.9937
3505062510	939.7632	862.6597	942.2141	808.3096	4.5073	4.1810	-27.3436	16.7597	608.8177	31.8593	15.8825	606.8875	0.0427	0.0861	-0.9954	-0.0547	0.1115	-0.9923
3505079169	912.2343	877.5130	939.8306	821.4539	4.4232	4.1801	-27.3821	16.7664	608.8340	31.8202	15.8894	606.9160	0.0304	0.0797	-0.9964	-0.0557	0.1057	-0.9928
3505095820	951.6879	858.6547	931.0901	819.5144	4.4869	4.0871	-27.4457	16.7240	608.7758	31.7563	15.8780	607.0056	0.0483	0.0879	-0.9950	-0.0595	0.1066	-0.9925
3505112500	936.4473	831.8478	931.8685	800.0149	4.5489	4.1886	-27.5078	16.7242	608.8768	31.6987	15.8884	606.9483	0.0417	0.0996	-0.9942	-0.0592	0.1151	-0.9916
3505129166	917.8834	867.4883	947.0293	833.4012	4.5048	4.2168	-27.5217	16.7799	608.9298	31.6955	15.9257	606.9658	0.0332	0.0840	-0.9959	-0.0521	0.1005	-0.9936
3505145829	951.6741	876.9355	940.8902	825.2111	4.5368	4.2509	-27.5017	16.8071	608.9637	31.7350	15.9738	607.0526	0.0482	0.0798	-0.9956	-0.0550	0.1039	-0.9931
3505162496	940.5098	865.3129	928.8978	806.1678	4.5323	4.1275	-27.4578	16.7725	608.8646	31.7636	15.9190	607.0720	0.0432	0.0850	-0.9954	-0.0606	0.1123	-0.9918
3505179153	910.9987	865.5113	932.6566	811.4375	4.4698	4.1360	-27.4265	16.7138	608.9602	31.7953	15.8717	607.0536	0.0299	0.0850	-0.9959	-0.0589	0.1101	-0.9922
3505195833	930.3724	865.4935	931.5744	784.3942	4.5349	4.2012	-27.3870	16.7042	608.9700	31.8446	15.8535	606.9907	0.0386	0.0850	-0.9956	-0.0597	0.1220	-0.9907
3505212730	909.0480	865.4733	939.3107	826.7859	4.4672	4.2584	-27.3524	16.7180	609.0287	31.8973	15.8633	607.1129	0.0289	0.0850	-0.9960	-0.0560	0.1034	-0.9931
3505229383	936.2127	850.1393	927.5684	822.6368	4.5379	4.1317	-27.3272	16.7225	609.0756	31.9200	15.8503	607.1134	0.0411	0.0916	-0.9949	-0.0614	0.1052	-0.9926
3505246097	935.9050	848.2329	927.7096	815.4674	4.5392	4.2094	-27.2971	16.7189	608.9741	31.9382	15.8248	607.1460	0.0410	0.0924	-0.9949	-0.0614	0.1084	-0.9922
3505262717	919.9257	859.4554	962.1311	851.7711	4.5409	4.2652	-27.2647	16.7434	609.1021	31.9639	15.8150	607.1772	0.0337	0.0875	-0.9956	-0.0456	0.0926	-0.9947
3505279377	933.0886	872.5176	952.1192	845.7148	4.5159	4.2359	-27.2208	16.7845	609.1818	32.0180	15.8266	607.1614	0.0395	0.0818	-0.9959	-0.0503	0.0952	-0.9942
3505296080	916.7589	870.2699	918.6710	823.4517	4.5141	4.1320	-27.1488	16.8123	609.3351	32.1036	15.8533	607.3265	0.0320	0.0827	-0.9961	-0.0656	0.1048	-0.9923
3505312720	920.9690	883.3748	942.5516	821.8822	4.4385	4.2166	-27.0663	16.8330	609.2877	32.1857	15.8772	607.4323	0.0337	0.0770	-0.9965	-0.0550	0.1055	-0.9929
3505329386	899.9537	880.3342	924.2048	831.1180	4.4136	4.2096	-27.0088	16.8250	609.4627	32.2467	15.8609	607.3634	0.0242	0.0784	-0.9966	-0.0633	0.1014	-0.9928
3505346047	931.2432	859.9766	930.0071	799.8371	4.5007	4.1803	-26.9657	16.7704	609.3347	32.2771	15.8052	607.3961	0.0383	0.0872	-0.9955	-0.0610	0.1152	-0.9915
3505362717	940.7529	848.4753	942.3355	808.6779	4.4753	4.1798	-26.9413	16.7055	609.3480	32.3025	15.7568	607.4309	0.0425	0.0923	-0.9948	-0.0554	0.1115	-0.9922
3505379385	926.5289	852.0142	924.7217	817.8616	4.4507	4.1805	-26.9110	16.7163	609.3705	32.3412	15.7579	607.5002	0.0361	0.0908	-0.9952	-0.0633	0.1074	-0.9922
3505396098	932.7037	868.8470	938.4631	801.2895	4.4285	4.1155	-26.8815	16.7474	609.3868	32.3834	15.7690	607.4340	0.0387	0.0834	-0.9958	-0.0573	0.1147	-0.9918
3505412717	936.5482	877.7397	941.9655	827.7051	4.4456	4.1349	-26.8500	16.7627	609.4689	32.4120	15.7675	607.3966	0.0404	0.0795	-0.9960	-0.0556	0.1031	-0.9931
3505429381	924.3290	882.3855	925.7415	831.3542	4.3577	4.1592	-26.8147	16.7626	609.3181	32.4387	15.7596	607.4051	0.0348	0.0776	-0.9964	-0.0629	0.1015	-0.9928
3505446032	929.9393	869.2053	919.1932	796.9381	4.3992	4.1127	-26.7921	16.7754	609.2636	32.4582	15.7649	607.3472	0.0373	0.0832	-0.9958	-0.0662	0.1165	-0.9910
3505462719	942.1560	882.3955	918.7407	832.2421	4.4017	4.0408	-26.7804	16.8013	609.2380	32.4734	15.8019	607.3040	0.0427	0.0775	-0.9961	-0.0662	0.1010	-0.9927
